图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\5.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,20,蓝鲸,12,海龟,27,鲟鱼,11,海豹,True,7.837072e-11,7.173976e-14,1.2131806e-11,6.6346435e-13,8.165435e-06,4.7187993e-11,1.1052449e-09,0.99974877,4.9579036e-08,1.294115e-06,1.2333043e-10,2.0126176e-05,7.812694e-05,6.843313e-07,2.5074303e-06,1.2425565e-08,1.8096123e-09,3.356191e-07,5.3217e-09,1.0257311e-09,8.273763e-05,6.265217e-07,7.758468e-11,9.353365e-10,4.2116616e-11,5.0643895e-10,1.3177186e-12,5.6537865e-05,1.6720273e-11,3.6565446e-08,6.5547073e-10,1.8946292e-08,6.229825e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\6.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,20,蓝鲸,11,海豹,21,虎鲸,4,水母,True,3.8671902e-07,3.9730603e-06,6.9132334e-08,1.1535452e-07,0.0034140805,3.3101323e-06,7.932465e-06,0.50618327,1.7086697e-06,0.0010536618,1.9264617e-09,0.04219769,0.0002701877,2.2503384e-05,0.0008050998,4.019167e-05,3.309051e-07,0.00019802476,0.00039957458,1.1446675e-07,0.42821833,0.015990606,1.3983986e-07,2.809459e-07,2.5311163e-06,3.1285726e-05,9.094599e-06,0.000718573,1.1252946e-06,1.00602965e-05,8.7511005e-05,0.00032815925,2.7512373e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\7.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,21,虎鲸,26,鲈鱼,2,射水鱼,27,鲟鱼,True,3.508419e-11,4.549936e-13,2.28223e-05,4.434766e-09,4.7225757e-09,1.5448497e-09,1.4138817e-07,0.99965894,2.2626616e-06,5.39652e-09,3.198135e-18,7.4039613e-06,8.145634e-09,2.6403348e-11,1.0955161e-10,1.894342e-09,3.0466632e-10,1.6853514e-09,9.9643955e-09,1.0081143e-08,1.9131656e-09,0.00017645422,8.121302e-11,2.6953229e-08,1.6857397e-10,6.314836e-07,0.000106566586,1.3163464e-05,2.1677522e-09,3.2240415e-11,1.15395005e-05,9.33015e-09,6.6829275e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\8.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,21,虎鲸,27,鲟鱼,29,鳄鱼,30,鳗鱼,True,3.086328e-11,4.9396296e-11,6.758061e-08,2.4739452e-10,4.7371762e-07,8.2763435e-08,1.6533361e-10,0.99929655,6.92862e-09,2.3776252e-06,3.504813e-11,5.163762e-06,1.4602179e-08,2.1540063e-09,2.0049097e-07,1.9834262e-08,1.9615689e-07,9.600447e-09,1.24081125e-05,1.6248598e-09,3.0262464e-07,0.0006262622,9.663124e-10,3.058089e-08,8.272342e-10,8.9933625e-09,1.821736e-09,2.2751105e-05,1.0561258e-08,1.6093241e-05,1.5608864e-05,1.4521012e-06,3.971177e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\9.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,20,蓝鲸,9,海洋生物鲸鲨,21,虎鲸,27,鲟鱼,True,1.16079086e-07,3.4419323e-10,3.727927e-09,5.457301e-08,0.0008953043,3.50107e-08,1.2257892e-07,0.8180058,3.1555746e-06,0.0019342641,2.5128666e-09,0.00085403,0.00033817734,5.382405e-05,3.0500714e-05,3.435923e-05,4.048937e-08,5.917524e-05,2.1188891e-05,1.3256426e-06,0.17490911,0.0013396589,8.675393e-10,4.416413e-09,9.70563e-09,2.7863084e-07,1.336109e-09,0.00100105,1.2066619e-09,2.1728463e-06,1.06393e-06,0.0005151202,7.2228676e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\0.jpg,8,海洋生物海马,8,海洋生物海马,19,蓝吊鱼,31,黄尾副刺尾鱼,14,珊瑚,4,水母,True,8.285278e-07,4.322187e-07,2.7889788e-08,0.0002988191,0.0020323284,4.230258e-05,3.2203793e-06,3.1068535e-06,0.9733599,4.772566e-08,3.4934342e-09,5.946501e-05,1.144779e-06,5.577623e-07,0.0028405106,0.00059251505,1.3746345e-09,6.0851344e-06,6.480017e-05,0.016415268,1.9369349e-08,8.299153e-06,2.7194e-07,5.203149e-06,8.0388423e-07,0.00014375504,3.0887747e-07,5.33159e-08,1.2146938e-06,4.903797e-07,1.6129369e-06,0.004116539,7.351611e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\1.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,14,珊瑚,24,螺类,6,海星,True,7.656866e-11,2.1350761e-09,1.2780022e-12,6.336194e-13,9.864237e-07,2.0514208e-11,5.4966534e-08,4.9046107e-11,0.9999981,2.7712053e-13,3.2332884e-12,1.3880251e-09,1.8238915e-09,4.4723672e-10,7.016218e-07,1.985307e-08,6.778792e-12,1.29998865e-08,3.0362362e-11,1.3568994e-08,2.1968574e-14,9.311985e-15,4.4481044e-10,3.5602539e-09,1.0878279e-07,2.2152231e-11,3.2049463e-12,8.4045704e-13,8.53839e-09,3.1600347e-08,2.716656e-10,3.4246102e-11,2.1776222e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\10.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,12,海龟,13,狮子鱼,7,海洋生物大白鲨,True,4.5186866e-12,3.1135654e-14,8.608081e-15,5.196608e-14,1.5321375e-05,7.0797486e-11,2.5078425e-12,1.589461e-08,0.9999839,1.9166992e-09,2.0639086e-10,4.546219e-09,6.1570034e-07,7.1244074e-08,1.725323e-09,1.0561222e-09,1.194244e-13,7.800705e-14,1.01609825e-10,1.2521755e-09,3.4081035e-10,1.0277664e-09,6.639051e-10,1.010184e-12,5.139656e-09,2.3640307e-11,8.2215777e-13,8.934146e-13,4.534763e-12,6.0434635e-09,1.32888865e-11,2.6255587e-10,1.3523816e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\11.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,6,海星,15,石头鱼,32,龙虾,True,1.1823997e-07,2.37728e-09,2.9792964e-14,9.824346e-10,5.763454e-07,1.0128324e-08,0.0002948297,6.7513756e-06,0.99898046,6.448792e-06,4.4009845e-09,2.4900293e-08,1.9631585e-05,2.5724305e-06,0.00059723,3.136915e-05,1.09317604e-07,7.892399e-06,4.8275706e-07,2.8028333e-07,3.8016803e-09,1.107245e-09,9.1114755e-10,3.8903526e-08,7.762854e-06,5.8902952e-08,3.6586853e-12,1.5523412e-06,2.342718e-10,1.7203962e-05,3.186982e-09,4.1956724e-08,2.4535573e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\12.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,4,水母,31,黄尾副刺尾鱼,19,蓝吊鱼,True,4.6891406e-09,3.0303542e-14,2.0064682e-13,2.7561417e-12,1.8215172e-07,5.6960044e-12,5.8835306e-09,6.3075244e-12,0.9999982,7.2710436e-12,3.8532438e-11,2.7207372e-10,1.1889615e-06,5.2234398e-08,3.8388205e-08,1.3565903e-10,1.6359122e-12,3.2803524e-10,4.8004725e-11,9.1112916e-08,9.117709e-15,4.148791e-12,1.391793e-12,5.446363e-12,5.7554603e-11,3.2355394e-09,2.360007e-13,1.7905427e-13,1.7508023e-11,1.0739524e-09,1.2551302e-12,1.689922e-07,4.8833215e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\13.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,4,水母,14,珊瑚,11,海豹,True,1.830645e-10,2.2024805e-13,2.7593472e-14,4.2396286e-14,4.3561738e-07,2.6891372e-10,1.2977155e-10,2.3496276e-09,0.9999981,1.9911756e-10,3.421326e-11,1.2070792e-08,1.4809614e-06,4.1263837e-09,2.0214426e-08,3.9227235e-09,2.1887834e-12,5.1454197e-12,1.1359559e-10,1.8373971e-09,1.8465429e-12,3.528874e-11,4.762454e-10,5.9324524e-11,1.9442497e-09,2.1137283e-11,6.256516e-12,8.4629664e-12,3.8739217e-11,5.5559832e-09,8.277384e-12,1.7360784e-10,2.5800844e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\14.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,4,水母,14,珊瑚,11,海豹,True,1.830645e-10,2.2024805e-13,2.7593472e-14,4.2396286e-14,4.3561738e-07,2.6891372e-10,1.2977155e-10,2.3496276e-09,0.9999981,1.9911756e-10,3.421326e-11,1.2070792e-08,1.4809614e-06,4.1263837e-09,2.0214426e-08,3.9227235e-09,2.1887834e-12,5.1454197e-12,1.1359559e-10,1.8373971e-09,1.8465429e-12,3.528874e-11,4.762454e-10,5.9324524e-11,1.9442497e-09,2.1137283e-11,6.256516e-12,8.4629664e-12,3.8739217e-11,5.5559832e-09,8.277384e-12,1.7360784e-10,2.5800844e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\15.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,4,水母,17,章鱼,6,海星,True,3.542823e-10,7.23884e-09,1.8369153e-11,9.729304e-12,2.0792572e-06,1.5500579e-10,3.928748e-07,1.2476178e-10,0.9999906,8.2587196e-14,7.876676e-11,1.0555351e-09,1.1486544e-09,9.0035013e-10,4.686894e-06,8.2286185e-08,3.3747467e-11,9.2309523e-07,2.1468233e-10,8.0771e-08,6.114362e-15,2.113196e-15,7.99689e-10,3.0707724e-08,3.4674056e-07,2.5433738e-10,6.832716e-12,8.426759e-12,2.7791435e-07,3.848191e-07,7.821143e-09,5.419426e-10,1.0549901e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\16.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,4,水母,17,章鱼,6,海星,True,3.542823e-10,7.23884e-09,1.8369153e-11,9.729304e-12,2.0792572e-06,1.5500579e-10,3.928748e-07,1.2476178e-10,0.9999906,8.2587196e-14,7.876676e-11,1.0555351e-09,1.1486544e-09,9.0035013e-10,4.686894e-06,8.2286185e-08,3.3747467e-11,9.2309523e-07,2.1468233e-10,8.0771e-08,6.114362e-15,2.113196e-15,7.99689e-10,3.0707724e-08,3.4674056e-07,2.5433738e-10,6.832716e-12,8.426759e-12,2.7791435e-07,3.848191e-07,7.821143e-09,5.419426e-10,1.0549901e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\17.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,14,珊瑚,4,水母,19,蓝吊鱼,True,7.723743e-11,3.444418e-10,5.9550116e-09,5.7643335e-10,8.4086e-06,4.322119e-08,7.2909465e-09,7.380433e-10,0.9998902,1.5970623e-10,4.1412088e-10,1.1936918e-07,8.210741e-05,1.6875198e-06,1.0614615e-05,3.6584453e-07,5.1633737e-09,1.715756e-06,2.157545e-08,4.0914483e-06,8.8889817e-13,1.1907814e-10,1.983071e-09,1.18303625e-07,4.9570822e-08,3.4719643e-09,5.532556e-12,3.8085875e-11,1.8076597e-10,1.7562076e-08,8.718967e-09,5.0731194e-07,5.411757e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\18.jpg,8,海洋生物海马,8,海洋生物海马,6,海星,14,珊瑚,12,海龟,29,鳄鱼,True,4.3198362e-08,8.985884e-11,3.4335687e-14,1.3669495e-10,2.4926917e-06,1.4664144e-07,0.00016336018,3.4333762e-06,0.9996786,1.0572714e-06,2.145853e-08,2.2404038e-07,2.5476063e-05,6.9318876e-06,7.8000696e-05,1.3813394e-05,8.93193e-09,9.661175e-07,1.92697e-07,4.5771364e-07,7.983603e-11,8.556473e-10,3.741263e-10,7.934395e-09,1.4132718e-07,8.1606814e-08,5.0965187e-12,1.8473543e-07,5.250999e-10,2.3283588e-05,8.548186e-10,5.752785e-08,1.0334882e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\19.jpg,8,海洋生物海马,8,海洋生物海马,26,鲈鱼,0,墨鱼,28,鲳鱼,23,螃蟹,True,0.2538578,3.443362e-05,5.2597607e-05,2.3621144e-05,2.2694868e-08,0.00015752662,0.0026398515,0.0006759515,0.39195034,5.7613467e-12,1.2069142e-06,0.001296479,1.940946e-07,1.0775071e-08,1.034882e-05,0.0003766909,0.0001153731,0.00012473272,1.720541e-05,6.8462014e-06,1.9128661e-10,3.4507022e-07,0.007921458,0.013694022,0.00035803966,0.00018136807,0.30102864,1.6492394e-06,0.024989126,0.00019385126,0.000270641,1.5453275e-05,4.1854746e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\2.jpg,8,海洋生物海马,8,海洋生物海马,6,海星,14,珊瑚,12,海龟,29,鳄鱼,True,4.3198362e-08,8.985884e-11,3.4335687e-14,1.3669495e-10,2.4926917e-06,1.4664144e-07,0.00016336018,3.4333762e-06,0.9996786,1.0572714e-06,2.145853e-08,2.2404038e-07,2.5476063e-05,6.9318876e-06,7.8000696e-05,1.3813394e-05,8.93193e-09,9.661175e-07,1.92697e-07,4.5771364e-07,7.983603e-11,8.556473e-10,3.741263e-10,7.934395e-09,1.4132718e-07,8.1606814e-08,5.0965187e-12,1.8473543e-07,5.250999e-10,2.3283588e-05,8.548186e-10,5.752785e-08,1.0334882e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\20.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,14,珊瑚,31,黄尾副刺尾鱼,12,海龟,True,1.478951e-07,1.380343e-10,2.8089636e-10,9.897133e-11,0.00017028538,1.1271949e-09,1.821477e-09,2.239229e-09,0.99982363,4.277307e-09,9.2817434e-11,4.190732e-08,7.882815e-07,2.0540052e-09,2.9789123e-06,5.659471e-08,1.930474e-11,4.2014627e-09,1.88921e-08,1.772324e-07,4.9934012e-11,1.4443445e-08,4.4990973e-11,1.40084e-10,1.0801187e-08,3.0447442e-09,2.2647557e-09,1.0355931e-11,1.8583973e-10,2.4158877e-09,8.5366186e-10,1.9513877e-06,8.669578e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\21.jpg,8,海洋生物海马,8,海洋生物海马,6,海星,14,珊瑚,4,水母,15,石头鱼,True,3.7656318e-07,1.5197356e-11,3.0223144e-15,2.625855e-13,5.2988937e-05,2.726631e-10,0.00018740077,2.5205987e-08,0.9996692,1.5609627e-10,2.0613512e-10,1.666226e-09,6.118764e-08,6.8782224e-09,8.805246e-05,1.3570135e-06,2.7881382e-12,4.6195492e-08,6.1990225e-11,8.4480746e-08,1.99746e-15,8.885313e-15,4.1740435e-08,2.9066176e-09,3.0488326e-07,1.8715053e-10,4.0806171e-13,9.463804e-10,6.4668393e-10,2.0921144e-08,8.8318455e-09,2.6127772e-08,1.1808587e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\22.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,6,海星,13,狮子鱼,4,水母,True,1.7570642e-08,1.3809318e-14,9.160211e-18,2.3271803e-13,1.1105466e-05,7.2615924e-12,0.0001519182,2.1732533e-06,0.99923766,1.1140215e-09,2.377029e-10,9.532612e-08,0.00057911343,1.2206987e-05,4.4535986e-06,6.4776856e-10,2.220413e-12,8.7900946e-07,8.29699e-11,5.3383943e-08,2.7410677e-10,4.949167e-10,1.1248229e-09,3.445395e-10,3.2182634e-09,1.940813e-08,7.030813e-15,5.5063946e-11,5.300996e-11,1.6135489e-07,1.2774451e-11,1.5922704e-07,5.695881e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\23.jpg,8,海洋生物海马,8,海洋生物海马,26,鲈鱼,0,墨鱼,28,鲳鱼,23,螃蟹,True,0.2538578,3.443362e-05,5.2597607e-05,2.3621144e-05,2.2694868e-08,0.00015752662,0.0026398515,0.0006759515,0.39195034,5.7613467e-12,1.2069142e-06,0.001296479,1.940946e-07,1.0775071e-08,1.034882e-05,0.0003766909,0.0001153731,0.00012473272,1.720541e-05,6.8462014e-06,1.9128661e-10,3.4507022e-07,0.007921458,0.013694022,0.00035803966,0.00018136807,0.30102864,1.6492394e-06,0.024989126,0.00019385126,0.000270641,1.5453275e-05,4.1854746e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\24.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,6,海星,15,石头鱼,32,龙虾,True,1.1823997e-07,2.37728e-09,2.9792964e-14,9.824346e-10,5.763454e-07,1.0128324e-08,0.0002948297,6.7513756e-06,0.99898046,6.448792e-06,4.4009845e-09,2.4900293e-08,1.9631585e-05,2.5724305e-06,0.00059723,3.136915e-05,1.09317604e-07,7.892399e-06,4.8275706e-07,2.8028333e-07,3.8016803e-09,1.107245e-09,9.1114755e-10,3.8903526e-08,7.762854e-06,5.8902952e-08,3.6586853e-12,1.5523412e-06,2.342718e-10,1.7203962e-05,3.186982e-09,4.1956724e-08,2.4535573e-05
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\25.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,4,水母,6,海星,17,章鱼,True,2.0994605e-10,1.5672866e-08,5.9465844e-12,2.3532018e-12,2.4497824e-06,6.249492e-11,4.0028576e-07,9.257278e-11,0.99999,2.1521322e-13,2.1375339e-11,1.0879093e-09,1.8593954e-09,9.477447e-10,6.2870067e-06,8.76799e-08,2.6149631e-11,2.5571273e-07,1.1936928e-10,5.6949368e-08,1.761262e-14,4.9554697e-15,9.355158e-10,2.5053911e-08,2.4839946e-07,8.3097335e-11,5.9906186e-12,2.8759148e-12,1.0020332e-07,1.6586169e-07,1.3428995e-09,1.45683e-10,6.870947e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\26.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,12,海龟,11,海豹,14,珊瑚,True,1.4947758e-10,1.5287573e-12,5.6645566e-14,1.6369443e-13,3.4806828e-06,2.258657e-10,2.0588775e-10,4.07789e-09,0.9999962,2.932127e-10,7.1157347e-12,2.4298105e-08,2.7647494e-07,4.350606e-09,1.8071566e-08,6.9801116e-09,1.1103348e-12,9.828212e-12,8.464441e-11,4.461166e-09,4.661933e-12,5.35371e-11,6.4473e-10,5.840712e-11,4.613695e-09,5.1446958e-11,1.6574901e-11,9.569316e-12,1.0265051e-10,7.558004e-09,1.0069729e-11,2.5637567e-10,3.585517e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\27.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,19,蓝吊鱼,12,海龟,11,海豹,True,1.0232492e-11,4.4051094e-14,1.1433266e-13,1.1245522e-12,4.3438587e-07,4.4181564e-12,3.2998348e-10,7.441859e-09,0.9999994,3.6670775e-13,1.0391595e-10,2.0172969e-08,3.064831e-08,4.0893453e-09,3.0233567e-09,1.2579444e-10,3.412301e-13,7.316949e-12,1.8588801e-10,5.263691e-08,2.4002988e-10,8.9928026e-10,4.1224676e-11,5.540661e-11,3.195927e-09,9.3057666e-11,1.8864933e-14,4.505825e-14,7.952724e-11,6.044041e-09,2.2978636e-10,6.773719e-09,3.4818868e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\28.jpg,8,海洋生物海马,8,海洋生物海马,28,鲳鱼,15,石头鱼,14,珊瑚,29,鳄鱼,True,3.8494835e-10,3.1981369e-12,5.933542e-13,7.853394e-14,5.0463567e-09,1.8251534e-10,4.6441366e-09,4.3100015e-13,0.99999976,2.9268538e-16,1.3199987e-09,2.1341766e-08,1.4164085e-09,2.897636e-09,4.8878917e-08,5.2776162e-08,9.645323e-12,1.7515407e-10,7.60077e-11,1.0797467e-08,2.0485159e-18,4.7702587e-15,1.2672018e-10,1.1671694e-10,3.1373553e-09,1.9136602e-10,7.182422e-13,7.112988e-13,1.1704069e-07,2.3669593e-08,3.1826612e-09,4.40344e-10,2.1334346e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\29.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,4,水母,13,狮子鱼,29,鳄鱼,True,1.199055e-12,2.5282002e-15,3.7333724e-16,1.0466269e-15,6.3071496e-07,1.2589889e-11,2.994212e-13,1.4097707e-09,0.99999833,3.3140235e-10,4.1854825e-11,1.3196468e-09,1.0176627e-06,1.5286998e-08,2.9283215e-10,2.403219e-10,4.7320038e-14,4.4217195e-15,6.3369726e-12,1.04097356e-10,9.213419e-12,1.4867607e-10,1.1651524e-10,2.6775975e-13,1.3237635e-09,1.8451562e-12,4.42486e-14,7.3646215e-14,4.641304e-13,1.5032715e-09,2.1274228e-12,3.492022e-11,2.2323273e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\3.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,4,水母,13,狮子鱼,29,鳄鱼,True,1.199055e-12,2.5282002e-15,3.7333724e-16,1.0466269e-15,6.3071496e-07,1.2589889e-11,2.994212e-13,1.4097707e-09,0.99999833,3.3140235e-10,4.1854825e-11,1.3196468e-09,1.0176627e-06,1.5286998e-08,2.9283215e-10,2.403219e-10,4.7320038e-14,4.4217195e-15,6.3369726e-12,1.04097356e-10,9.213419e-12,1.4867607e-10,1.1651524e-10,2.6775975e-13,1.3237635e-09,1.8451562e-12,4.42486e-14,7.3646215e-14,4.641304e-13,1.5032715e-09,2.1274228e-12,3.492022e-11,2.2323273e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\4.jpg,8,海洋生物海马,8,海洋生物海马,12,海龟,4,水母,14,珊瑚,11,海豹,True,1.830645e-10,2.2024805e-13,2.7593472e-14,4.2396286e-14,4.3561738e-07,2.6891372e-10,1.2977155e-10,2.3496276e-09,0.9999981,1.9911756e-10,3.421326e-11,1.2070792e-08,1.4809614e-06,4.1263837e-09,2.0214426e-08,3.9227235e-09,2.1887834e-12,5.1454197e-12,1.1359559e-10,1.8373971e-09,1.8465429e-12,3.528874e-11,4.762454e-10,5.9324524e-11,1.9442497e-09,2.1137283e-11,6.256516e-12,8.4629664e-12,3.8739217e-11,5.5559832e-09,8.277384e-12,1.7360784e-10,2.5800844e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\5.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,17,章鱼,6,海星,23,螃蟹,True,6.2811267e-12,6.715509e-11,8.797002e-10,9.389788e-11,3.3676287e-08,5.1526855e-10,8.262869e-06,1.3919946e-09,0.9989901,2.9825502e-13,3.6341834e-12,3.032466e-10,1.0588624e-06,3.794851e-08,0.00067730586,1.1693417e-08,4.0432477e-10,0.00031977496,1.4961381e-07,7.2934483e-07,4.8757355e-15,5.6540137e-14,3.2066633e-10,2.155679e-06,1.1495956e-08,5.745251e-11,2.1437387e-14,1.1995855e-09,8.898288e-10,7.3389145e-08,7.961046e-08,1.9471493e-07,7.502856e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\6.jpg,8,海洋生物海马,8,海洋生物海马,11,海豹,24,螺类,4,水母,12,海龟,True,1.183663e-09,2.4535685e-09,4.2858397e-10,7.6437856e-11,1.3374539e-06,8.2215834e-08,2.015661e-09,1.3464957e-08,0.99998593,4.6685467e-10,1.2081165e-13,9.130908e-06,9.2459493e-07,6.72489e-09,2.796293e-08,5.913069e-07,6.0365e-11,3.4532469e-10,1.6474331e-09,1.6595635e-08,1.9358974e-12,1.302387e-09,9.69541e-09,1.9589228e-08,1.7373759e-06,1.5407224e-09,1.4361495e-09,3.1728554e-11,1.2234747e-09,4.0609973e-09,2.0793605e-08,2.3386895e-09,4.392419e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\7.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,4,水母,6,海星,17,章鱼,True,2.0994605e-10,1.5672866e-08,5.9465844e-12,2.3532018e-12,2.4497824e-06,6.249492e-11,4.0028576e-07,9.257278e-11,0.99999,2.1521322e-13,2.1375339e-11,1.0879093e-09,1.8593954e-09,9.477447e-10,6.2870067e-06,8.76799e-08,2.6149631e-11,2.5571273e-07,1.1936928e-10,5.6949368e-08,1.761262e-14,4.9554697e-15,9.355158e-10,2.5053911e-08,2.4839946e-07,8.3097335e-11,5.9906186e-12,2.8759148e-12,1.0020332e-07,1.6586169e-07,1.3428995e-09,1.45683e-10,6.870947e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\8.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,12,海龟,11,海豹,14,珊瑚,True,4.2472675e-10,1.3087253e-12,5.7428265e-14,1.6766257e-13,5.7007296e-06,5.3002774e-10,2.980499e-10,7.749506e-09,0.9999938,5.613905e-10,2.103973e-11,3.9674575e-08,4.094232e-07,5.6970957e-09,2.6809033e-08,1.0605176e-08,2.2387099e-12,8.557741e-12,1.6145149e-10,7.54413e-09,5.8664185e-12,6.671406e-11,9.2979296e-10,6.444478e-11,3.738899e-09,1.11695195e-10,4.1487272e-11,1.4779263e-11,1.7147916e-10,1.1996787e-08,1.2018757e-11,3.8348108e-10,4.298993e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\9.jpg,8,海洋生物海马,8,海洋生物海马,14,珊瑚,4,水母,17,章鱼,6,海星,True,3.542823e-10,7.23884e-09,1.8369153e-11,9.729304e-12,2.0792572e-06,1.5500579e-10,3.928748e-07,1.2476178e-10,0.9999906,8.2587196e-14,7.876676e-11,1.0555351e-09,1.1486544e-09,9.0035013e-10,4.686894e-06,8.2286185e-08,3.3747467e-11,9.2309523e-07,2.1468233e-10,8.0771e-08,6.114362e-15,2.113196e-15,7.99689e-10,3.0707724e-08,3.4674056e-07,2.5433738e-10,6.832716e-12,8.426759e-12,2.7791435e-07,3.848191e-07,7.821143e-09,5.419426e-10,1.0549901e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物鲸鲨\0.jpg,9,海洋生物鲸鲨,9,海洋生物鲸鲨,4,水母,29,鳄鱼,7,海洋生物大白鲨,0,墨鱼,True,0.00066517346,9.626579e-08,6.395225e-13,2.1529573e-10,0.003357697,2.4265544e-08,1.0193233e-06,0.0011125434,1.3919011e-05,0.9908467,1.4078033e-09,5.8380197e-06,8.595301e-05,1.1669966e-05,9.306393e-07,7.725645e-05,1.0520949e-07,5.8938263e-06,6.177384e-06,1.797902e-07,0.00065090624,1.3301178e-06,4.9986606e-09,1.501366e-12,3.772752e-07,8.971867e-07,8.0447995e-07,0.0004540878,4.563108e-10,0.0026982322,1.4687873e-08,1.9756499e-06,1.3166559e-07
