图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\23.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,27,鲟鱼,17,章鱼,11,海豹,14,珊瑚,True,6.532806e-07,7.144733e-10,8.1947356e-08,2.908187e-10,1.7557666e-06,3.5446172e-07,6.8309404e-08,0.9906328,1.44362895e-08,3.3645774e-05,2.3277877e-12,0.0009349834,1.608866e-05,5.9805714e-08,7.0246504e-05,2.604751e-07,1.4565669e-05,0.0014211684,2.1673256e-06,7.8334655e-10,2.3553252e-05,2.7346934e-07,1.9255784e-09,4.3841013e-08,4.1466368e-08,6.2188317e-09,1.17777255e-08,0.0068160417,1.2187725e-09,8.326134e-08,4.856281e-06,2.6152255e-05,1.8975445e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\24.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,20,蓝鲸,5,河豚,30,鳗鱼,4,水母,True,3.0867766e-09,3.853766e-06,3.2782353e-07,2.8153363e-07,0.0010212736,0.003070178,5.487182e-06,0.98484343,2.982423e-05,0.0005934029,1.4815991e-10,0.00015380624,1.8520291e-06,7.233575e-06,0.00026330046,7.5294146e-08,1.5451498e-08,1.051564e-05,0.00034914195,4.9313407e-08,0.0077553857,1.2239734e-07,4.345602e-06,3.061002e-06,8.522202e-06,6.4316225e-07,1.287329e-06,0.00042750218,1.1453624e-05,5.279058e-07,0.0014032391,2.9843437e-05,9.719312e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\25.jpg,7,海洋生物大白鲨,21,虎鲸,16,石斑鱼,11,海豹,7,海洋生物大白鲨,4,水母,True,0.00018055094,4.833346e-08,8.976567e-10,4.0498216e-11,0.0037196593,2.1820906e-06,6.405367e-06,0.016549652,8.7453095e-10,0.0020260056,1.3064386e-10,0.021984765,7.289173e-05,2.1802506e-07,2.893077e-07,0.00069938664,0.04117916,2.8168663e-06,7.3757526e-08,6.107266e-08,5.4586273e-08,0.9127697,5.748454e-07,1.6582811e-06,0.00014303064,3.2153137e-05,7.692392e-05,0.00019891254,1.0854214e-07,0.00033654945,8.996546e-06,4.479162e-06,2.7609372e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\26.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,31,黄尾副刺尾鱼,11,海豹,30,鳗鱼,5,河豚,True,5.162857e-07,9.649895e-07,1.0189604e-05,1.1463451e-07,6.354764e-06,0.0009452295,4.4233475e-09,0.9884184,3.5391787e-10,4.205413e-06,1.3657715e-10,0.0026032578,2.4430896e-08,1.890137e-07,4.9751936e-08,8.7530674e-07,1.4369624e-06,2.4068033e-06,2.4497447e-07,7.605482e-06,5.306526e-10,6.6973225e-05,0.00069844973,0.00014903408,1.0320905e-06,5.3441563e-05,7.2830424e-08,1.2125597e-06,1.0667854e-05,0.00015406906,0.0011446214,0.005718219,2.346318e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\27.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,14,珊瑚,18,红尾鲶鱼,17,章鱼,0,墨鱼,True,0.00011625881,3.7808567e-10,2.4169904e-06,5.8565028e-12,1.2886164e-06,1.0137173e-07,4.971703e-09,0.99859685,2.074371e-11,4.9457718e-08,3.8394152e-10,1.8941307e-06,2.539855e-07,1.0197421e-08,0.0006662803,8.389018e-07,8.2376806e-07,0.00018145824,0.00040835908,7.3975936e-09,5.3442434e-10,2.1826661e-05,6.3824546e-09,7.667115e-09,6.4788597e-09,5.443567e-08,6.4497675e-07,2.59706e-07,1.3313949e-09,2.6333261e-08,5.4209178e-08,1.8415999e-07,5.1363794e-15
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\28.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,27,鲟鱼,17,章鱼,4,水母,14,珊瑚,True,1.8238553e-06,2.1653095e-10,1.4513776e-08,5.0447637e-09,0.00012183748,2.7489997e-07,1.1735626e-08,0.9973757,2.6137593e-07,8.668673e-05,3.215132e-11,5.4288075e-06,1.4415676e-05,4.0120476e-06,0.00010265225,2.1819709e-07,3.694189e-08,0.00060715224,1.041684e-06,1.2602177e-06,1.2534774e-05,1.6239018e-07,1.3895796e-07,3.307833e-08,1.0764446e-09,1.2541476e-06,7.46591e-09,0.0016217227,5.01494e-08,1.0865134e-08,1.612687e-08,4.1236843e-05,3.0065853e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\29.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,31,黄尾副刺尾鱼,11,海豹,30,鳗鱼,5,河豚,True,5.162857e-07,9.649895e-07,1.0189604e-05,1.1463451e-07,6.354764e-06,0.0009452295,4.4233475e-09,0.9884184,3.5391787e-10,4.205413e-06,1.3657715e-10,0.0026032578,2.4430896e-08,1.890137e-07,4.9751936e-08,8.7530674e-07,1.4369624e-06,2.4068033e-06,2.4497447e-07,7.605482e-06,5.306526e-10,6.6973225e-05,0.00069844973,0.00014903408,1.0320905e-06,5.3441563e-05,7.2830424e-08,1.2125597e-06,1.0667854e-05,0.00015406906,0.0011446214,0.005718219,2.346318e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\3.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,11,海豹,5,河豚,25,金鱼,21,虎鲸,True,1.7936608e-06,1.7853657e-09,6.1805326e-07,1.3277502e-06,1.1393934e-07,7.3737e-06,7.8410467e-10,0.99775165,1.8023387e-10,3.5942247e-09,1.4616657e-13,0.002226512,5.2220853e-11,1.4116583e-10,4.2328367e-12,1.14935256e-10,3.2228484e-10,9.172154e-09,1.7109099e-11,1.6938497e-08,2.5073685e-10,3.6182287e-06,1.1993851e-06,5.6539513e-08,1.1018581e-06,4.5959596e-06,7.1593904e-09,9.152105e-10,5.2453625e-08,3.9686613e-12,6.686345e-09,1.3053428e-08,3.1615577e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\4.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,28,鲳鱼,26,鲈鱼,0,墨鱼,22,虾,True,0.00033030903,3.3447964e-10,8.046155e-10,6.97033e-10,1.7325102e-07,6.8151027e-09,6.6611427e-09,0.86979175,1.5148574e-06,8.095489e-11,1.0229144e-07,1.4997144e-09,1.2167982e-10,2.5371417e-11,2.7314186e-07,4.7933113e-10,6.9881185e-07,3.4211332e-06,6.6509703e-10,9.645016e-06,3.8797415e-07,1.8440462e-10,0.00016740525,9.899012e-07,3.17646e-08,3.471187e-09,0.005777734,3.3441478e-07,0.12390564,9.230445e-06,3.5665448e-07,4.2296788e-10,3.703931e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\5.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,27,鲟鱼,9,海洋生物鲸鲨,20,蓝鲸,17,章鱼,True,5.1276383e-10,2.9103396e-13,3.035676e-12,5.8678284e-11,4.7608514e-06,3.9894976e-09,4.7942667e-10,0.9986934,5.0315073e-08,0.00036303062,5.5464134e-14,8.464724e-07,1.1781647e-05,2.9808962e-06,2.4324088e-05,5.526957e-08,6.991941e-08,0.00014252376,2.6198682e-08,3.3221949e-07,0.00021549342,4.2532125e-08,1.4808194e-09,2.0946077e-10,1.6631653e-09,2.3249381e-08,1.0075419e-12,0.00053293054,1.6683963e-11,9.828912e-09,1.977425e-09,7.2750668e-06,1.1333193e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\6.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,9,海洋生物鲸鲨,4,水母,20,蓝鲸,31,黄尾副刺尾鱼,True,1.1637954e-06,9.4490154e-08,1.6996722e-08,1.0898273e-08,0.0021374642,0.00051551074,2.600238e-07,0.98239756,2.0572431e-06,0.010936295,4.2920993e-11,6.3160216e-05,2.8924578e-05,0.00018628588,0.0004577375,1.6845406e-06,1.9969978e-07,5.45724e-06,1.6598364e-05,6.1746346e-06,0.0011778221,1.3636752e-06,2.892648e-05,3.8120568e-08,3.5198534e-07,2.169212e-05,4.522362e-07,0.0007422371,5.464679e-07,7.587082e-08,9.4113115e-05,0.0011756984,8.9998564e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\7.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,11,海豹,30,鳗鱼,2,射水鱼,23,螃蟹,True,2.8355057e-08,8.6202145e-10,5.1061037e-05,1.2858018e-07,3.8430265e-10,6.15184e-07,5.066567e-10,0.9997515,3.5473662e-09,2.6248859e-08,6.873567e-17,0.00011170287,1.1681786e-09,3.3095891e-12,1.7207946e-13,1.3831748e-09,4.6248624e-06,3.665323e-09,1.0505583e-11,4.2556483e-08,7.584056e-11,9.010093e-06,7.2501976e-08,9.206281e-06,1.5306978e-07,1.1362841e-07,1.2393657e-06,8.6334904e-07,9.606929e-08,1.4385115e-11,5.9008005e-05,4.3702022e-07,2.189751e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\8.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,31,黄尾副刺尾鱼,11,海豹,30,鳗鱼,5,河豚,True,5.162857e-07,9.649895e-07,1.0189604e-05,1.1463451e-07,6.354764e-06,0.0009452295,4.4233475e-09,0.9884184,3.5391787e-10,4.205413e-06,1.3657715e-10,0.0026032578,2.4430896e-08,1.890137e-07,4.9751936e-08,8.7530674e-07,1.4369624e-06,2.4068033e-06,2.4497447e-07,7.605482e-06,5.306526e-10,6.6973225e-05,0.00069844973,0.00014903408,1.0320905e-06,5.3441563e-05,7.2830424e-08,1.2125597e-06,1.0667854e-05,0.00015406906,0.0011446214,0.005718219,2.346318e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\9.jpg,7,海洋生物大白鲨,9,海洋生物鲸鲨,7,海洋生物大白鲨,27,鲟鱼,31,黄尾副刺尾鱼,20,蓝鲸,True,1.302776e-05,4.7660698e-09,5.54012e-08,2.1679298e-07,0.0002898605,7.125836e-06,7.0732824e-08,0.48113763,6.211807e-07,0.50617605,1.521931e-12,5.6566216e-05,0.0006385278,9.878211e-05,2.2584694e-05,1.6322833e-06,1.362423e-05,8.227982e-05,7.058982e-06,0.0003389784,0.0012134052,1.1111897e-05,8.5179295e-07,1.3454091e-07,1.8251691e-07,2.234886e-05,3.512311e-08,0.0066662864,6.317245e-09,3.1988314e-08,4.331413e-06,0.0031965906,2.6742403e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\0.jpg,8,海洋生物海马,8,海洋生物海马,3,小丑鱼,31,黄尾副刺尾鱼,19,蓝吊鱼,6,海星,True,1.8657676e-06,4.4573782e-05,1.0828991e-09,0.102154985,0.0006640072,5.5415494e-05,0.007940331,3.5989152e-07,0.7935989,2.8754592e-08,6.4293944e-09,7.528752e-08,0.0002190687,7.3327224e-06,0.00018104036,0.0001353435,5.0924086e-07,0.0004426723,8.6563836e-07,0.0139129,1.5942158e-12,3.366475e-08,2.0900925e-08,5.334071e-05,3.1892316e-07,0.00019768231,4.9830586e-08,2.240695e-09,4.330746e-07,3.7233696e-09,2.6311516e-06,0.08038035,4.9231726e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\1.jpg,8,海洋生物海马,8,海洋生物海马,17,章鱼,29,鳄鱼,14,珊瑚,3,小丑鱼,True,5.287804e-13,3.8963027e-11,3.4294066e-13,1.1272745e-08,7.453086e-10,2.0883517e-10,1.2577371e-10,9.205623e-12,0.9999987,1.8532777e-18,3.9509025e-11,8.207269e-13,9.934425e-11,3.555131e-10,2.7164532e-08,1.4440993e-11,8.999156e-15,1.228432e-06,1.6968654e-11,1.2268461e-09,3.7955774e-18,2.4483959e-17,3.9743819e-13,2.5244684e-10,3.1169095e-10,2.0492567e-10,6.585987e-14,1.1341823e-12,3.944023e-10,3.4714354e-08,5.606442e-10,4.7292383e-09,4.0948912e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\10.jpg,8,海洋生物海马,8,海洋生物海马,13,狮子鱼,4,水母,31,黄尾副刺尾鱼,12,海龟,True,1.1033275e-11,2.2928323e-10,4.015095e-12,2.583671e-09,8.73633e-07,1.7890226e-08,1.5880834e-10,3.7025636e-08,0.99999714,2.845499e-09,2.2236682e-13,9.527665e-10,6.6661336e-08,1.4876739e-06,4.85019e-09,2.1759015e-09,9.881321e-12,1.7179646e-08,9.239321e-10,4.9501008e-08,9.681539e-11,6.215845e-11,8.669702e-12,1.3044625e-09,4.2433754e-08,2.5579466e-10,4.32767e-12,4.6521983e-10,5.7042825e-12,1.4134524e-09,6.462687e-09,2.995388e-07,2.2608476e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\11.jpg,8,海洋生物海马,24,螺类,8,海洋生物海马,14,珊瑚,23,螃蟹,5,河豚,True,6.223007e-15,1.6129346e-06,2.056226e-17,8.682897e-08,2.7845232e-08,6.524513e-05,5.2485466e-05,1.9948788e-10,0.33436486,5.4155214e-10,3.029221e-11,4.9443396e-09,3.8107262e-07,4.4653694e-07,0.0080365855,1.1633764e-06,1.7525219e-09,4.5942684e-07,8.43564e-08,2.337908e-12,1.9514568e-14,6.267644e-14,7.7052514e-13,0.00023028957,0.6572351,4.4445216e-09,8.3370266e-16,3.257282e-08,9.861757e-11,3.9542027e-08,1.083104e-05,3.0105164e-07,1.731262e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\12.jpg,8,海洋生物海马,8,海洋生物海马,31,黄尾副刺尾鱼,29,鳄鱼,3,小丑鱼,13,狮子鱼,True,9.486548e-10,7.883709e-15,5.765409e-13,2.1778078e-07,1.6658188e-08,4.911066e-13,1.1661384e-12,9.125331e-11,0.9998876,3.5833092e-12,7.6212783e-13,1.3753675e-13,9.148945e-11,5.7790643e-08,2.592034e-10,1.9218515e-13,2.94019e-11,2.4743754e-09,2.7292428e-12,3.7593328e-08,1.9895195e-11,1.7518026e-13,2.0762546e-16,2.2650228e-12,1.8093068e-14,1.4814881e-12,5.0425124e-12,1.0209852e-10,3.0084726e-12,2.6387184e-07,6.9232403e-10,0.00011184408,3.8824728e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\13.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,4,水母,31,黄尾副刺尾鱼,5,河豚,True,7.978153e-13,1.3254807e-10,2.281804e-15,2.2603388e-09,2.813468e-08,5.6544676e-09,7.280111e-10,1.4908921e-10,1.0,1.230389e-12,7.1809193e-16,3.2927952e-10,6.966116e-10,1.893789e-09,7.7966966e-10,1.7964497e-10,1.07505266e-13,4.9485427e-10,6.884922e-13,2.973702e-11,4.7248214e-15,2.339485e-13,2.4543688e-14,3.206154e-10,4.395457e-08,1.7239057e-10,9.064877e-14,3.5664042e-13,9.930369e-14,2.9469933e-12,2.5812326e-11,6.1172147e-09,2.9672288e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\14.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,4,水母,31,黄尾副刺尾鱼,5,河豚,True,7.978153e-13,1.3254807e-10,2.281804e-15,2.2603388e-09,2.813468e-08,5.6544676e-09,7.280111e-10,1.4908921e-10,1.0,1.230389e-12,7.1809193e-16,3.2927952e-10,6.966116e-10,1.893789e-09,7.7966966e-10,1.7964497e-10,1.07505266e-13,4.9485427e-10,6.884922e-13,2.973702e-11,4.7248214e-15,2.339485e-13,2.4543688e-14,3.206154e-10,4.395457e-08,1.7239057e-10,9.064877e-14,3.5664042e-13,9.930369e-14,2.9469933e-12,2.5812326e-11,6.1172147e-09,2.9672288e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\15.jpg,8,海洋生物海马,8,海洋生物海马,17,章鱼,14,珊瑚,29,鳄鱼,31,黄尾副刺尾鱼,True,1.4460114e-12,1.747027e-11,2.7742216e-13,7.617926e-09,4.8408605e-10,1.1674577e-10,3.4372224e-11,2.7010102e-12,0.9999987,2.1724508e-20,8.7844443e-10,3.5397125e-13,1.7439408e-11,2.7693725e-10,2.6169695e-07,2.0645404e-11,1.2411247e-14,7.988499e-07,1.4468066e-11,4.199055e-10,1.6955836e-19,3.640284e-18,3.180503e-13,1.0220772e-09,7.235803e-10,2.6097505e-10,6.714192e-14,1.2079526e-12,2.4596485e-09,1.7925788e-07,4.61921e-09,2.7837217e-08,1.855546e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\16.jpg,8,海洋生物海马,8,海洋生物海马,17,章鱼,14,珊瑚,29,鳄鱼,31,黄尾副刺尾鱼,True,1.4460114e-12,1.747027e-11,2.7742216e-13,7.617926e-09,4.8408605e-10,1.1674577e-10,3.4372224e-11,2.7010102e-12,0.9999987,2.1724508e-20,8.7844443e-10,3.5397125e-13,1.7439408e-11,2.7693725e-10,2.6169695e-07,2.0645404e-11,1.2411247e-14,7.988499e-07,1.4468066e-11,4.199055e-10,1.6955836e-19,3.640284e-18,3.180503e-13,1.0220772e-09,7.235803e-10,2.6097505e-10,6.714192e-14,1.2079526e-12,2.4596485e-09,1.7925788e-07,4.61921e-09,2.7837217e-08,1.855546e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\17.jpg,8,海洋生物海马,8,海洋生物海马,31,黄尾副刺尾鱼,19,蓝吊鱼,17,章鱼,14,珊瑚,True,8.696016e-11,2.697538e-09,9.4340855e-12,1.5031152e-07,1.5435077e-07,1.4952196e-08,4.224418e-08,1.2174274e-10,0.9997503,3.3875398e-12,1.8862702e-12,1.6513693e-10,6.61109e-07,3.080751e-08,1.0788187e-06,7.492458e-08,4.146942e-11,4.5498287e-05,4.3238177e-10,4.609312e-05,8.3769997e-16,1.668325e-11,6.0753204e-13,3.2056733e-09,2.6486685e-10,5.8871903e-09,4.9228473e-12,2.5182382e-11,1.4099951e-11,2.632933e-10,4.743725e-10,0.00015595376,9.894665e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\18.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,14,珊瑚,6,海星,23,螃蟹,True,2.3958776e-13,2.7595988e-07,1.0884417e-19,1.6077658e-08,3.571675e-08,2.1193728e-06,3.456473e-05,6.979144e-11,0.9982828,4.1208206e-10,1.3955246e-12,3.815131e-09,7.665833e-08,2.0542909e-07,0.0001188517,2.6052984e-07,2.8491097e-11,3.7052072e-07,3.233636e-10,3.30824e-12,1.5474785e-14,1.37943856e-14,1.190582e-11,1.7904076e-05,0.001541865,2.5581646e-09,5.978987e-16,2.1283708e-09,7.9146384e-11,5.0004083e-08,4.4496292e-07,1.7986171e-07,1.0339789e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\19.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,5,河豚,3,小丑鱼,23,螃蟹,True,9.25048e-06,0.00013852325,4.2773364e-13,0.0002635675,4.950118e-11,0.0002784882,1.1651368e-05,3.843952e-11,0.9942226,4.8137747e-20,1.0849532e-09,1.6924176e-07,2.5854294e-09,2.1387439e-10,3.4705874e-08,6.4923447e-06,1.893767e-10,2.7617356e-05,1.239478e-10,1.4859791e-09,5.304264e-22,4.8297358e-14,6.833862e-07,0.00025661627,0.004742157,3.1625976e-05,4.4920914e-10,7.520947e-13,9.448522e-06,4.0670578e-08,9.590681e-08,7.1788935e-07,1.7363897e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\2.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,14,珊瑚,6,海星,23,螃蟹,True,2.3958776e-13,2.7595988e-07,1.0884417e-19,1.6077658e-08,3.571675e-08,2.1193728e-06,3.456473e-05,6.979144e-11,0.9982828,4.1208206e-10,1.3955246e-12,3.815131e-09,7.665833e-08,2.0542909e-07,0.0001188517,2.6052984e-07,2.8491097e-11,3.7052072e-07,3.233636e-10,3.30824e-12,1.5474785e-14,1.37943856e-14,1.190582e-11,1.7904076e-05,0.001541865,2.5581646e-09,5.978987e-16,2.1283708e-09,7.9146384e-11,5.0004083e-08,4.4496292e-07,1.7986171e-07,1.0339789e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\20.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,31,黄尾副刺尾鱼,19,蓝吊鱼,17,章鱼,True,2.018127e-12,1.5124936e-12,2.0083298e-10,1.9033133e-10,4.292506e-06,7.705221e-14,9.107774e-11,5.10989e-13,0.9999932,1.9993515e-14,8.344176e-15,5.1199455e-14,8.0418144e-11,1.3678687e-12,7.2930604e-09,3.0546568e-12,3.2419906e-13,1.1561996e-08,2.5926269e-12,1.5288844e-08,3.2976057e-14,1.4737465e-13,1.8551579e-16,7.868193e-16,5.2507117e-16,4.4668882e-14,8.048536e-11,9.300325e-16,6.3467035e-15,3.262025e-13,2.2855086e-11,2.4968958e-06,5.420772e-18
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\21.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,4,水母,30,鳗鱼,29,鳄鱼,True,1.8117992e-10,2.9895073e-09,2.2611456e-15,4.598851e-10,7.328312e-06,1.1686354e-07,1.2943784e-07,9.6394865e-09,0.99996126,1.6716252e-13,9.9352276e-11,2.0211445e-08,5.450968e-10,2.0754747e-07,2.2078962e-06,7.5614093e-07,3.183265e-14,3.1051897e-08,1.0723182e-09,1.1558777e-09,2.3065446e-14,1.1263908e-14,1.9363159e-11,2.9496277e-09,2.0202266e-05,7.8146917e-10,6.2148434e-14,4.1774677e-09,5.415898e-10,3.378833e-06,4.312721e-06,1.1116148e-07,1.6884499e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\22.jpg,8,海洋生物海马,8,海洋生物海马,31,黄尾副刺尾鱼,6,海星,0,墨鱼,20,蓝鲸,True,0.00058476493,3.7851244e-10,1.05331756e-16,8.5466596e-08,0.0001577762,1.4249064e-10,0.0011065797,7.976527e-06,0.99407864,1.9402169e-05,1.85603e-10,5.9605645e-06,0.0004030119,2.6348398e-05,2.7121703e-05,2.5605e-05,1.9776047e-09,0.000367315,6.768322e-07,0.00020871434,0.00043046885,5.869114e-07,9.288661e-08,1.0324263e-09,0.00012599715,9.104907e-07,2.2383599e-10,7.367199e-09,1.044268e-08,6.2758163e-06,1.7659884e-08,0.002415651,5.3089078e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\23.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,5,河豚,3,小丑鱼,23,螃蟹,True,9.25048e-06,0.00013852325,4.2773364e-13,0.0002635675,4.950118e-11,0.0002784882,1.1651368e-05,3.843952e-11,0.9942226,4.8137747e-20,1.0849532e-09,1.6924176e-07,2.5854294e-09,2.1387439e-10,3.4705874e-08,6.4923447e-06,1.893767e-10,2.7617356e-05,1.239478e-10,1.4859791e-09,5.304264e-22,4.8297358e-14,6.833862e-07,0.00025661627,0.004742157,3.1625976e-05,4.4920914e-10,7.520947e-13,9.448522e-06,4.0670578e-08,9.590681e-08,7.1788935e-07,1.7363897e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\24.jpg,8,海洋生物海马,24,螺类,8,海洋生物海马,14,珊瑚,23,螃蟹,5,河豚,True,6.223007e-15,1.6129346e-06,2.056226e-17,8.682897e-08,2.7845232e-08,6.524513e-05,5.2485466e-05,1.9948788e-10,0.33436486,5.4155214e-10,3.029221e-11,4.9443396e-09,3.8107262e-07,4.4653694e-07,0.0080365855,1.1633764e-06,1.7525219e-09,4.5942684e-07,8.43564e-08,2.337908e-12,1.9514568e-14,6.267644e-14,7.7052514e-13,0.00023028957,0.6572351,4.4445216e-09,8.3370266e-16,3.257282e-08,9.861757e-11,3.9542027e-08,1.083104e-05,3.0105164e-07,1.731262e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\25.jpg,8,海洋生物海马,8,海洋生物海马,17,章鱼,14,珊瑚,29,鳄鱼,31,黄尾副刺尾鱼,True,4.828923e-13,2.221564e-11,1.5000791e-13,8.4851814e-09,3.750116e-10,1.0005056e-10,6.000443e-11,2.3243974e-12,0.9999993,2.061645e-19,9.19237e-11,2.6168808e-13,4.9903172e-11,2.7646507e-10,5.1269993e-08,9.964068e-12,1.1383473e-14,6.628932e-07,9.051576e-12,8.265632e-10,4.9048584e-19,6.4808786e-18,2.3234214e-13,3.116983e-10,2.9803562e-10,1.7498335e-10,3.802471e-14,6.7135344e-13,6.6085276e-10,5.079848e-08,8.0020407e-10,9.524383e-09,3.1617425e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\26.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,4,水母,31,黄尾副刺尾鱼,5,河豚,True,2.3651174e-12,3.588674e-10,4.731349e-15,8.17087e-09,5.9000172e-08,1.2602179e-08,1.0712843e-09,1.7183968e-10,0.99999976,4.621278e-12,6.91861e-16,1.0620252e-09,1.3217497e-09,4.072596e-09,5.9812516e-10,3.5252487e-10,2.469584e-13,7.49119e-10,1.1287194e-12,1.4206991e-10,8.310939e-15,1.6273937e-12,3.2466017e-14,3.108429e-10,7.4308026e-08,4.683818e-10,1.3642371e-13,5.6826305e-13,1.5563236e-13,4.6081724e-12,3.8363538e-11,1.9779248e-08,1.3597669e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\27.jpg,8,海洋生物海马,8,海洋生物海马,31,黄尾副刺尾鱼,14,珊瑚,4,水母,13,狮子鱼,True,1.747139e-11,9.354798e-15,8.3914654e-17,6.408741e-10,4.0777756e-08,4.952002e-12,2.2531093e-11,1.0579032e-09,0.9999999,3.366467e-14,1.1480921e-11,9.265982e-13,2.2226812e-10,1.685072e-08,4.3002093e-08,4.1944373e-12,2.1404699e-13,2.4829735e-10,1.0402005e-11,1.5482716e-08,2.6931632e-12,2.9356938e-12,3.0268238e-14,1.1820713e-12,6.3853745e-10,4.0718158e-11,1.2959894e-13,9.66137e-14,2.6396816e-13,6.993617e-11,1.4953965e-11,1.392067e-07,1.9597374e-13
